"Hugo_Symbol","project_id","altered","total","Missense_Mutation","Frame_Shift_Del","Nonsense_Mutation","Splice_Site","In_Frame_Del","Frame_Shift_Ins","Translation_Start_Site","Nonstop_Mutation","In_Frame_Ins","log_difference"
"CCNJL","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CCNO","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CCR3","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CCR4","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CCR8","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CCR9","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CD14","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CD160","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CD200","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"CD27","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CD37","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CD40LG","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CD59","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CD74","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CD81","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CD99L2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDA","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDC42","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDC42EP2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDC42EP3","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDC42EP4","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDCA3","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDCA5","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDH5","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDIP1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDK2AP1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDK4","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDK5R1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDK5RAP3","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDK8","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDK9","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CDPF1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDSN","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CDV3","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"CDX2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CEACAM1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CEACAM5","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CEBPE","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CELA3A","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CELF6","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CEND1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CENPH","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CENPN","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CENPQ","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CENPT","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CENPU","TCGA-BRCA",1,1,0,0,0,0,0,1,0,0,0,0.693147180559945
"CENPW","TCGA-BRCA",1,1,0,0,0,1,0,0,0,0,0,0.693147180559945
"CERCAM","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CERS1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CES2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CES3","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CETN1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CETN2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CETN3","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CFC1","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CFL1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CFL2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CGB7","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CGRRF1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CH25H","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CHCHD1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CHCHD10","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CHCHD5","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CHDH","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CHMP1A","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CHMP1B","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CHMP2A","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CHMP4B","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CHMP5","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CHMP6","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CHPF2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CHRM4","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CHST13","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CHTOP","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CIB1","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CIB3","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CIB4","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CIPC","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CIRBP","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CISH","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CKB","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CKMT1A","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CKS1B","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLCF1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLDN1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLDN11","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLDN14","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLDN15","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLDN19","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLDN2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLDN20","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLDN5","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLDN7","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"CLEC18A","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLEC2B","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLEC3A","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLEC4G","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLGN","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLN5","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLN6","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CLPB","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLRN1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CLTB","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CMC4","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"CMPK2","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"CMTM7","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CNFN","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CNIH1","TCGA-BRCA",1,1,0,0,0,1,0,0,0,0,0,0.693147180559945
"CNIH2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CNN2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CNPY4","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CNR2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CNTD2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"COA4","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"COG8","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"COMMD1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"COMMD3","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"COMMD6","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"COMMD8","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"COPS4","TCGA-BRCA",1,1,0,0,0,1,0,0,0,0,0,0.693147180559945
"COPS5","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"COQ2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CORO1A","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CORO1B","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CORO7-PAM16","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"COX14","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"COX17","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"COX4I1","TCGA-BRCA",1,1,0,0,0,0,0,1,0,0,0,0.693147180559945
"COX5A","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"COX5B","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"COX6A1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"COX6A2","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"COX6B1","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"COX6C","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"COX7A1","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"COX7A2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"COX7A2L","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CPA3","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CPEB4","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CPLX4","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CPO","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CPOX","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CRB3","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CREB1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CREB3","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CREB3L2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CREG1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CRIP1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CRIP2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CRIP3","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CRISP2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CRISP3","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CRK","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CRKL","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CRLF2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CRYAA","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CRYBA4","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CRYBB2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CRYBB3","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CRYGB","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CRYM","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CSN2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CSN3","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CSNK1G1","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"CSNK1G2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CSRP2","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"CST11","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CST4","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CST7","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CST9","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CST9L","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CSTL1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CT55","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"CT83","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CTAGE15","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CTB-186H2.3","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CTB-96E2.2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CTBP1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CTC-273B12.7","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CTD-2215E18.1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CTD-2368P22.1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CTD-2583A14.10","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CTD-2600O9.1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CTF1","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CTRL","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CTSC","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CTSH","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CUEDC1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CUTA","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CXCL10","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CXCL11","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CXCL16","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CXCL9","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CXCR2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CXCR5","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CXXC11","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CXXC4","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CXXC5","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CXorf38","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CXorf66","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CYB561","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CYB561A3","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CYB5D1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CYB5R3","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"CYCS","TCGA-BRCA",1,1,0,0,0,1,0,0,0,0,0,0.693147180559945
"CYGB","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CYP11A1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CYP1A1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"CYSTM1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"D2HGDH","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DACT3","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DAD1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DAOA","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DAPK3","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"DAZAP2","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"DAZL","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DBI","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DBNDD1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DBP","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"DBT","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DCAF10","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DCAF15","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"DCAF4L1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DCDC2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DCP2","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"DCTN5","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"DCTPP1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DCUN1D3","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"DCUN1D5","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DDIT3","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"DDIT4","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"DDO","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DDX28","TCGA-BRCA",1,1,0,0,0,0,0,1,0,0,0,0.693147180559945
"DDX52","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DEC1","TCGA-BRCA",1,1,0,0,0,0,0,0,0,1,0,0.693147180559945
"DEF8","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DEFA3","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DEFB1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DEFB108B","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DEFB114","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DEFB115","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DEFB118","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DEFB121","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DEFB123","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"DEFB126","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"DEFB127","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DEFB128","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DEFB132","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"DEFB136","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DEGS2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DENND6B","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DERL1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DES","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DGCR6","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DGKQ","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DHH","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DHRS3","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DHRS4","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DHRS7","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DIABLO","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DIRAS3","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DIRC1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DLK1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DLX2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DMBX1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DMRT1","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"DMRTA2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DMWD","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DNAAF2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DNAJC12","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"DNAJC18","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"DNAJC19","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DNAJC22","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DNAJC24","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"DNAJC25-GNG10","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DNAJC30","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DNAJC5","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DNAJC5G","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DNALI1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DNMT3L","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DOHH","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"DOK4","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DOK7","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DOLK","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DPCD","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DPEP2","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DPF1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DPH1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DPH6","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DPPA4","TCGA-BRCA",1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
"DPPA5","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"DPRX","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DR1","TCGA-BRCA",1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
"DRAP1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DRD1","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
"DRD4","TCGA-BRCA",1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
